id,jurisdiction,geo_scope,country,state,state_code,title,tech_category,status,effective_date,risk_score,risk_rag,criticality,evidence_status,source_count
REG-6E7419DD,United States (Federal),US_FEDERAL,,United States,,AI Scam Prevention Act,AI,Proposed,2025-12-24,15,Amber,4,Unknown,3
REG-71283BD2,"Texas, USA",US_STATE,,Texas,TX,App Store Accountability Act (Age Verification),Data Privacy,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-749F52F9,United States (Federal),US_FEDERAL,,United States,,AI Scam Prevention Act / Executive Order,AI,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-C1F99F5A,South Korea,COUNTRY,South Korea,South Korea,,Telecommunications Business Act,Biometrics,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-4C30533C,United States (Federal),US_FEDERAL,,United States,,DHS Biometric Data Collection,Data Privacy,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-EE75FCB0,United States (Federal),US_FEDERAL,,United States,,FCC Covered List Addition / Ban,Drones/UAS,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-1C10CEF1,South Korea,COUNTRY,South Korea,South Korea,,Mandatory Face Recognition for Mobile Registration,Biometrics,Proposed,2025-12-24,15,Amber,4,Unknown,1
REG-6F2B701A,United States (Federal),US_FEDERAL,,United States,,Ban on Chinese Drone Manufacturers,Drones/UAS,Proposed,2025-12-26,15,Amber,4,Unknown,1
REG-820C903C,Vietnam,COUNTRY,Vietnam,Vietnam,,Law on Digital Technology Industry (AI Governance),AI,Proposed,2025-12-26,15,Amber,4,Unknown,1
REG-539E4EC0,United States (Federal),US_FEDERAL,,United States,,ICE Surveillance Usage Guidelines,ALPR/LPR,Proposed,2025-12-26,15,Amber,4,Unknown,1
REG-83359C7A,China,COUNTRY,China,China,,AI Export Bans / Surveillance Regulations,AI,Proposed,2025-12-26,15,Amber,4,Unknown,1
REG-07BAC5F0,United States (Federal),US_FEDERAL,,United States,,BIPA (Biometric Information Privacy Act),Biometrics,Proposed,2025-12-26,15,Amber,4,Unknown,1
REG-6094E836,European Union,COUNTRY,European Union,European Union,,EU AI Act (Workplace Enforcement),AI,Enacted,2025-12-27,15,Amber,4,Partially,1
REG-86279A0F,United States (Federal),US_FEDERAL,,United States,,DHS DNA Collection Rules,Biometrics,Proposed,2025-12-27,15,Amber,4,Unknown,1
REG-3794A92C,United States (Federal),US_FEDERAL,,United States,,FISA Section 702 Reauthorization,Data Privacy,Proposed,2025-12-28,15,Amber,4,Unknown,1
REG-4B1DD6F1,United States (Federal),US_FEDERAL,,United States,,ALPR Usage Debate,ALPR/LPR,Proposed,2025-12-28,15,Amber,4,Unknown,1
REG-B2347424,United States (Federal),US_FEDERAL,,United States,,Supply Chain Resilience Actions,AI,Proposed,2025-12-28,15,Amber,4,Unknown,1
REG-B0FA1C05,United States (Federal),US_FEDERAL,,United States,,FISA Section 702 Renewal,Data Privacy,Proposed,2025-12-29,15,Amber,4,Unknown,1
REG-6DCB04FC,United States (Federal),US_FEDERAL,,United States,,FCC Foreign Drone Rule,Drones/UAS,Proposed,2025-12-29,15,Amber,4,Unknown,1
REG-049EC289,"Virginia, USA",US_STATE,,Virginia,VA,ALPR Program Termination,ALPR/LPR,Proposed,2025-12-29,15,Amber,4,Unknown,1
REG-32C101DF,United States (Federal),US_FEDERAL,,United States,,BIPA Lawsuit (Trucking),Biometrics,Proposed,2025-12-29,15,Amber,4,Unknown,1
REG-34A39506,Global,GLOBAL,Global,,,ISO/IEC 42001,AI,Proposed,2025-12-29,15,Amber,4,Unknown,1
REG-EC477D39,United States (Federal),US_FEDERAL,,United States,,State Privacy Laws / Fourth Amendment,ALPR/LPR,Proposed,2025-12-30,15,Amber,4,Unknown,1
REG-BA3664D1,United States (Federal),US_FEDERAL,,United States,,NY Cybersecurity Law (Procurement),Data Privacy,Proposed,2025-12-30,15,Amber,4,Unknown,1
REG-19CE795E,China,COUNTRY,China,China,,AI Chatbot Regulations,AI,Proposed,2025-12-30,15,Amber,4,Unknown,1
REG-03F76FB0,United States (Federal),US_FEDERAL,,United States,,Protection From Predatory Pricing Act (HB 895),Other,Enacted,2026-04-28,12,Yellow,3,Partially,4
REG-82EE11E4,United States (Federal),US_FEDERAL,,United States,,HB26-1210 Prohibit Surveillance Price & Wage Setting,Other,Enacted,2026-05-07,12,Yellow,3,Partially,1
REG-CBF6B5A0,United States (Federal),US_FEDERAL,,United States,,NSW workplace surveillance technology guidance,Surveillance,Proposed,2026-05-07,12,Yellow,3,Unknown,1
REG-687985C6,Canada,COUNTRY,Canada,Canada,,Ontario ban on Chinese drones in police operations,Drones/UAS,Proposed,2026-05-21,12,Yellow,3,Unknown,1
REG-E3493AA2,United States (Federal),US_FEDERAL,,United States,,FTC enforcement action against Cox Media Group active listening claims,Other,Enacted,2026-05-27,12,Yellow,3,Partially,1
REG-AD07AA63,"Washington, USA",US_STATE,,Washington,WA,Driver Privacy Act,ALPR/LPR,Proposed,2026-03-30,12,Yellow,3,Unknown,2
REG-7B71D25A,"Maryland, USA",US_STATE,,Maryland,MD,Protection from Predatory Pricing Act,Data Privacy,Proposed,2026-04-17,12,Yellow,3,Unknown,2
REG-04C46D67,"Connecticut, USA",US_STATE,,Connecticut,CT,S.B. 4,Data Privacy,Proposed,2026-04-17,12,Yellow,3,Unknown,1
REG-FD69DA59,"Colorado, USA",US_STATE,,Colorado,CO,Senate Bill 70,ALPR/LPR,Proposed,2026-04-22,12,Yellow,3,Unknown,2
REG-27EEB58D,"Iowa, USA",US_STATE,,Iowa,IA,Automated License Plate Reading Cameras Bill,ALPR/LPR,Proposed,2026-04-01,12,Yellow,3,Unknown,1
REG-E1849555,United States (Federal),US_FEDERAL,,United States,,Section 702 of the Foreign Intelligence Surveillance Act (FISA),Surveillance,Proposed,2026-04-23,12,Yellow,3,Unknown,1
REG-28078427,United States (Federal),US_FEDERAL,,United States,,Surveillance Accountability Act,Surveillance,Proposed,2026-04-23,12,Yellow,3,Unknown,1
REG-F5800F7E,Japan,COUNTRY,Japan,Japan,,Defense Export Rules,Surveillance,Enacted,2026-04-22,12,Yellow,3,Partially,1
REG-8ADB5225,"Iowa, USA",US_STATE,,Iowa,IA,Iowa Automated License Plate Reading Cameras Bill,ALPR/LPR,Proposed,2026-04-23,12,Yellow,3,Unknown,1
REG-030FED09,United States (Federal),US_FEDERAL,,United States,,Florida surveillance powers bill,Surveillance,Proposed,2026-03-01,12,Yellow,3,Unknown,1
REG-B8F03851,"Wyoming, USA",US_STATE,,Wyoming,WY,Flock License Plate Cams Removal,ALPR/LPR,Proposed,2026-03-01,12,Yellow,3,Unknown,1
REG-ED8A0F35,United States (Federal),US_FEDERAL,,United States,,Sidewalk Delivery Robot Ordinance,Robotics,Enacted,2026-03-03,12,Yellow,3,Partially,1
REG-594A87A5,United States (Federal),US_FEDERAL,,United States,,NY AG Complaint List (Surveillance pricing & retail scams focus),Other,Enacted,2026-03-05,12,Yellow,3,Partially,1
REG-4E20C06A,"Pennsylvania, USA",US_STATE,,Pennsylvania,PA,Senate Bill 1205,Data Privacy,Proposed,2026-03-08,12,Yellow,3,Unknown,1
REG-E27C0A27,"Washington, USA",US_STATE,,Washington,WA,License Plate Reader Limits,ALPR/LPR,Proposed,2026-03-08,12,Yellow,3,Unknown,1
REG-CA46E04D,New Zealand,COUNTRY,New Zealand,New Zealand,,Critical Infrastructure Cyber Security Regime,Data Privacy,Proposed,2026-03-09,12,Yellow,3,Unknown,1
REG-845754BD,Germany,COUNTRY,Germany,Germany,,Berlin AI Surveillance Anonymous Data Policy,Surveillance,Enacted,2026-03-11,12,Yellow,3,Partially,1
REG-15330469,Algeria,COUNTRY,Algeria,Algeria,,Workplace and Shop Video Surveillance Regulations,Surveillance,Enacted,2026-03-11,12,Yellow,3,Partially,1
REG-C64DB790,"Michigan, USA",US_STATE,,Michigan,MI,Michigan ALPR Data Regulation Bill,ALPR/LPR,Proposed,2026-03-10,12,Yellow,3,Unknown,1
REG-0E990701,"Washington, USA",US_STATE,,Washington,WA,HB 2256 - ALPR Regulations,ALPR/LPR,Proposed,2026-03-10,12,Yellow,3,Unknown,1
REG-A777A995,"Virginia, USA",US_STATE,,Virginia,VA,Virginia Consumer Data Protection Act (Amendment),Data Privacy,Proposed,2026-03-06,12,Yellow,3,Unknown,2
REG-4EA697FD,"California, USA",US_STATE,,California,CA,San Jose License Plate Reader Restrictions,ALPR/LPR,Proposed,2026-03-12,12,Yellow,3,Unknown,1
REG-B5249991,"Connecticut, USA",US_STATE,,Connecticut,CT,License Plate Reader Bill,ALPR/LPR,Proposed,2026-03-13,12,Yellow,3,Unknown,1
REG-CC9C116B,"Connecticut, USA",US_STATE,,Connecticut,CT,License Plate Data Bill,ALPR/LPR,Proposed,2026-03-10,12,Yellow,3,Unknown,1
REG-A0151C24,United States (Federal),US_FEDERAL,,United States,,Meta smart glasses privacy lawsuit,Surveillance,Proposed,2026-03-16,12,Yellow,3,Unknown,1
REG-8472E436,"Virginia, USA",US_STATE,,Virginia,VA,Consumer Data Protection Act Amendment,Data Privacy,Proposed,2026-03-18,12,Yellow,3,Unknown,1
REG-FB6355BA,United States (Federal),US_FEDERAL,,United States,,Combating Organized Retail Crime Act,ORC,Proposed,2026-03-19,12,Yellow,3,Unknown,6
REG-B6FB8465,"Minnesota, USA",US_STATE,,Minnesota,MN,Minnesota ALPR Regulation Bill,ALPR/LPR,Proposed,2026-03-19,12,Yellow,3,Unknown,1
REG-E408BD06,United States (Federal),US_FEDERAL,,United States,,Section 702 (FISA),Surveillance,Proposed,2026-04-20,12,Yellow,3,Unknown,1
REG-3FAB4CFB,United States (Federal),US_FEDERAL,,United States,,One-in-Three Rule,Surveillance,Proposed,2026-03-19,12,Yellow,3,Unknown,1
REG-AD4E8806,Germany,COUNTRY,Germany,Germany,,GDPR Employee Monitoring Ruling,Surveillance,Enacted,2026-03-25,12,Yellow,3,Partially,1
REG-0B1C87C5,"Colorado, USA",US_STATE,,Colorado,CO,License Plate Reader Bill,ALPR/LPR,Proposed,2026-03-27,12,Yellow,3,Unknown,1
REG-8FC8F29D,"Arizona, USA",US_STATE,,Arizona,AZ,Surveillance Supermajority Bill,ALPR/LPR,Proposed,2026-03-26,12,Yellow,3,Unknown,1
REG-E624E807,"Michigan, USA",US_STATE,,Michigan,MI,Michigan Drone Legislation Package,Drones/UAS,Proposed,2026-03-27,12,Yellow,3,Unknown,1
REG-A96E960C,"Texas, USA",US_STATE,,Texas,TX,FAA Pilot-to-Drone Ratio Waiver,Drones/UAS,Proposed,2026-03-29,12,Yellow,3,Unknown,1
REG-F2CA5AFC,"New Mexico, USA",US_STATE,,New Mexico,NM,License Plate Data Protection Bill,ALPR/LPR,Proposed,2026-02-03,12,Yellow,3,Unknown,1
REG-0B2E5DA2,"Michigan, USA",US_STATE,,Michigan,MI,Michigan Shield Drone Package,Drones/UAS,Proposed,2026-02-03,12,Yellow,3,Unknown,1
REG-51D5AA59,Global,GLOBAL,Global,,,Data Privacy Day 2026,Data Privacy,Proposed,2026-02-03,12,Yellow,3,Unknown,1
REG-A95E3C07,United States (Federal),US_FEDERAL,,United States,,Traffic Surveillance Legislation,Surveillance,Proposed,2026-02-09,12,Yellow,3,Unknown,1
REG-1EBA4D2B,Canada,COUNTRY,Canada,Canada,,Law Commission of Ontario Workplace Surveillance Project,Data Privacy,Proposed,2026-02-05,12,Yellow,3,Unknown,1
REG-39BE5368,"New Mexico, USA",US_STATE,,New Mexico,NM,Driver Privacy and Safety Act (SB 40),ALPR/LPR,Proposed,,12,Yellow,3,Unknown,1
REG-55D39222,"New York, USA",US_STATE,,New York,NY,Surveillance Pricing Transparency Law,Data Privacy,Proposed,,12,Yellow,3,Unknown,1
REG-17387CD5,"Washington, USA",US_STATE,,Washington,WA,State ALPR Regulations,ALPR/LPR,Proposed,2026-02-24,12,Yellow,3,Unknown,2
REG-D517A18A,"Virginia, USA",US_STATE,,Virginia,VA,Virginia Consumer Data Protection Act (VCDPA) / HB 654,Data Privacy,Proposed,2026-02-25,12,Yellow,3,Unknown,1
REG-E13159F2,"Ohio, USA",US_STATE,,Ohio,OH,Combating Organized Retail Crime Act,Data Privacy,Proposed,2026-02-28,12,Yellow,3,Unknown,1
REG-A9BBA5C7,"Connecticut, USA",US_STATE,,Connecticut,CT,General Law Committee (GL) Bill,Data Privacy,Proposed,2026-02-28,12,Yellow,3,Unknown,1
REG-1854EE0F,United States (Federal),US_FEDERAL,,United States,,FISA Section 702,Surveillance,Proposed,2025-12-31,12,Yellow,3,Unknown,2
REG-2A3F783B,"Indiana, USA",US_STATE,,Indiana,IN,Indiana Consumer Data Protection Act,Data Privacy,Proposed,2025-12-31,12,Yellow,3,Unknown,2
REG-8A433EEB,"California, USA",US_STATE,,California,CA,Litigation vs SFPD ALPR Use,ALPR/LPR,Proposed,2025-12-31,12,Yellow,3,Unknown,2
REG-436A84C8,"Washington, USA",US_STATE,,Washington,WA,Unspecified State Proposal,ALPR/LPR,Proposed,2026-01-02,12,Yellow,3,Unknown,1
REG-DDB8FCC5,Germany,COUNTRY,Germany,Germany,,GDPR Reform Proposal,Data Privacy,Proposed,2026-01-02,12,Yellow,3,Unknown,1
REG-D5143E80,"Washington, USA",US_STATE,,Washington,WA,License Plate Reader Regulation,ALPR/LPR,Proposed,2025-12-02,12,Yellow,3,Unknown,3
REG-601221EE,"California, USA",US_STATE,,California,CA,Federal Lawsuit vs SFPD,ALPR/LPR,Proposed,2026-01-03,12,Yellow,3,Unknown,1
REG-A88C7AC8,"Washington, USA",US_STATE,,Washington,WA,Automated License Plate Reader Regulation Bill,ALPR/LPR,Proposed,2026-01-06,12,Yellow,3,Unknown,1
REG-35DBCABA,"Washington, USA",US_STATE,,Washington,WA,Bill to Regulate 'Flock' ALPR,ALPR/LPR,Proposed,2026-01-07,12,Yellow,3,Unknown,1
REG-12488DDC,"Washington, USA",US_STATE,,Washington,WA,Automated License Plate Reader Rules,ALPR/LPR,Proposed,2026-01-08,12,Yellow,3,Unknown,1
REG-C20A43FB,"Washington, USA",US_STATE,,Washington,WA,ALPR Data Retention Bill,ALPR/LPR,Proposed,2026-01-12,12,Yellow,3,Unknown,1
REG-D6863D6C,"Arizona, USA",US_STATE,,Arizona,AZ,License Plate Reader Data Shield,ALPR/LPR,Proposed,2026-01-14,12,Yellow,3,Unknown,1
REG-A1BB2220,"Kansas, USA",US_STATE,,Kansas,KS,School Safety Grants,Weapons Detection,Enacted,2026-01-14,12,Yellow,3,Partially,1
REG-0C1EC8C7,"California, USA",US_STATE,,California,CA,Surveillance Ordinance,ALPR/LPR,Proposed,2026-01-15,12,Yellow,3,Unknown,1
REG-13E6E68F,"New Mexico, USA",US_STATE,,New Mexico,NM,License Plate Data Sharing Bill,ALPR/LPR,Proposed,2026-01-16,12,Yellow,3,Unknown,2
REG-EB61D652,Italy,COUNTRY,Italy,Italy,,Labor/Fraud Settlement,Data Privacy,Proposed,2026-01-20,12,Yellow,3,Unknown,1
REG-85575B54,"Washington, USA",US_STATE,,Washington,WA,Retail Surveillance and Surge Pricing Bill,Data Privacy,Proposed,2026-01-20,12,Yellow,3,Unknown,1
REG-4A5D381D,United States (Federal),US_FEDERAL,,United States,,Surveillance Pricing Bans,Surveillance,Proposed,2026-01-25,12,Yellow,3,Unknown,1
REG-85BADCDE,"Colorado, USA",US_STATE,,Colorado,CO,Colorado Consumer Protection Act (Update),Data Privacy,Proposed,,12,Yellow,3,Unknown,1
REG-36700704,"Colorado, USA",US_STATE,,Colorado,CO,Denver License Plate Reader Legislation,ALPR/LPR,Proposed,2025-09-02,12,Yellow,3,Unknown,1
REG-F83E967E,United States (Federal),US_FEDERAL,,United States,,Consumer Data Protection Act,Surveillance,Proposed,2025-09-01,12,Yellow,3,Unknown,1
REG-82D02A1E,"California, USA",US_STATE,,California,CA,State Bill (unnamed),ALPR/LPR,Proposed,2025-09-08,12,Yellow,3,Unknown,1
REG-28C59F5D,"California, USA",US_STATE,,California,CA,California Surveillance Law (Online Censorship),Surveillance,Enacted,2025-09-09,12,Yellow,3,Partially,1
REG-08C8E71B,"Florida, USA",US_STATE,,Florida,FL,Moore's Proposed Drone Legislation,Drones/UAS,Proposed,2025-09-14,12,Yellow,3,Unknown,1
REG-09F3F82A,United States (Federal),US_FEDERAL,,United States,,Privacy and Civil Liberties Oversight Board (PCLOB) Independence,Surveillance,Proposed,2025-09-15,12,Yellow,3,Unknown,1
REG-A21F6DCB,"Colorado, USA",US_STATE,,Colorado,CO,Proposed regulation to prevent abuses of license plate readers,ALPR/LPR,Proposed,,12,Yellow,3,Unknown,1
REG-2BE3ED68,United States (Federal),US_FEDERAL,,United States,,Nebraska AG lawsuit against Lorex under state consumer protection law,Surveillance,Proposed,2025-09-24,12,Yellow,3,Unknown,1
REG-59A7870B,"California, USA",US_STATE,,California,CA,ALPR Regulation Bill (vetoed),ALPR/LPR,Proposed,2025-10-03,12,Yellow,3,Unknown,1
REG-7FA244CD,"California, USA",US_STATE,,California,CA,People of the State of California v. City of El Cajon (ALPR data sharing),ALPR/LPR,Proposed,2025-10-03,12,Yellow,3,Unknown,1
REG-9A16E376,"California, USA",US_STATE,,California,CA,California DOJ v. City of El Cajon (ALPR data sharing),ALPR/LPR,Proposed,2025-10-03,12,Yellow,3,Unknown,1
REG-3E6E4227,"North Carolina, USA",US_STATE,,North Carolina,NC,Town cancels Flock Safety LPR contract,ALPR/LPR,Proposed,2025-10-28,12,Yellow,3,Unknown,1
REG-A13CBF4E,"Wisconsin, USA",US_STATE,,Wisconsin,WI,AB530 / SB519 – Drones over School Property,Drones/UAS,Proposed,2025-10-15,12,Yellow,3,Unknown,1
REG-5F8BF25E,"California, USA",US_STATE,,California,CA,California Consumer Privacy Act (CCPA) – CPPA Rulemaking Notice,Data Privacy,Proposed,2025-10-29,12,Yellow,3,Unknown,1
REG-5DDAFC62,"Washington, USA",US_STATE,,Washington,WA,Redmond Police ALPR program privacy notice,ALPR/LPR,Proposed,2025-11-06,12,Yellow,3,Unknown,2
REG-A6ADAC2E,"Washington, USA",US_STATE,,Washington,WA,City suspension of Flock ALPR systems,ALPR/LPR,Proposed,2025-11-08,12,Yellow,3,Unknown,1
REG-CE4F49CC,"Texas, USA",US_STATE,,Texas,TX,Texas AG v. Googleâ€”consumer privacy & biometrics settlement,Data Privacy,Proposed,2025-10-31,12,Yellow,3,Unknown,1
REG-1C13EB5A,"Washington, USA",US_STATE,,Washington,WA,Public Records ruling on Flock Safety images,ALPR/LPR,Proposed,2025-11-12,12,Yellow,3,Unknown,1
REG-9BEC0DCC,"California, USA",US_STATE,,California,CA,Smart Streetlights & ALPR Program Review,ALPR/LPR,Proposed,2025-11-06,12,Yellow,3,Unknown,1
REG-0E84C57F,"Washington, USA",US_STATE,,Washington,WA,Public Records Actâ€”ALPR Records Ruling (Skagit County),ALPR/LPR,Proposed,,12,Yellow,3,Unknown,1
REG-658686A7,India,COUNTRY,India,India,,Digital Personal Data Protection Rules (Draft),Data Privacy,Proposed,2025-01-03,12,Yellow,3,Unknown,1
REG-19E09FA0,"Oregon, USA",US_STATE,,Oregon,OR,Local Surveillance Ordinances (Various Cities),ALPR/LPR,Proposed,2025-11-23,12,Yellow,3,Unknown,1
REG-BD3FF1C3,"Minnesota, USA",US_STATE,,Minnesota,MN,Twin Cities LPR Expansion Policy,ALPR/LPR,Proposed,2025-11-28,12,Yellow,3,Unknown,1
REG-802267D6,"Connecticut, USA",US_STATE,,Connecticut,CT,ALPR Moratorium,ALPR/LPR,Proposed,2025-11-30,12,Yellow,3,Unknown,1
REG-C1443342,United States (Federal),US_FEDERAL,,United States,,Downtown Surveillance Resolution,Surveillance,Proposed,2025-12-01,12,Yellow,3,Unknown,1
REG-07BB5235,"Pennsylvania, USA",US_STATE,,Pennsylvania,PA,Gift Card Fraud Prevention Bill,Data Privacy,Proposed,2025-12-03,12,Yellow,3,Unknown,1
REG-E466A001,"Pennsylvania, USA",US_STATE,,Pennsylvania,PA,Gift Card Fraud Prevention Legislation,Data Privacy,Proposed,2025-12-04,12,Yellow,3,Unknown,1
REG-CC2A165A,"California, USA",US_STATE,,California,CA,Flock Camera Ordinance,ALPR/LPR,Proposed,2025-12-05,12,Yellow,3,Unknown,1
REG-4B6CD195,"Pennsylvania, USA",US_STATE,,Pennsylvania,PA,Gift Card Scam Prevention Warnings and Training Act,Data Privacy,Proposed,2025-12-06,12,Yellow,3,Unknown,1
REG-B17249E3,"Colorado, USA",US_STATE,,Colorado,CO,Boulder Police Flock Contract Renewal,ALPR/LPR,Proposed,2025-12-08,12,Yellow,3,Unknown,1
REG-E50B72F0,"California, USA",US_STATE,,California,CA,Automated License Plate Reader Vote,ALPR/LPR,Proposed,2025-12-09,12,Yellow,3,Unknown,1
REG-0A23EE6D,United States (Federal),US_FEDERAL,,United States,,Immigration Tracking App Lawsuit,Surveillance,Proposed,2025-12-09,12,Yellow,3,Unknown,1
REG-3C632CFD,"Colorado, USA",US_STATE,,Colorado,CO,PEEPS Act (Protecting Everyone's privacy in Public Spaces),ALPR/LPR,Proposed,2025-12-10,12,Yellow,3,Unknown,1
REG-8DBF9D49,"Iowa, USA",US_STATE,,Iowa,IA,ACLU ALPR Report / Guidance,ALPR/LPR,Proposed,2025-12-10,12,Yellow,3,Unknown,1
REG-91064229,"California, USA",US_STATE,,California,CA,State AG Lawsuit (Privacy),ALPR/LPR,Proposed,2025-12-10,12,Yellow,3,Unknown,1
REG-E2599FEE,"Iowa, USA",US_STATE,,Iowa,IA,Automated License Plate Reader Regulation,ALPR/LPR,Proposed,2025-12-11,12,Yellow,3,Unknown,1
REG-CBA42D0E,Global,GLOBAL,Global,,,Third-Party Risk Principles,Data Privacy,Proposed,2025-12-19,12,Yellow,3,Unknown,1
REG-2F0A1EFA,"Indiana, USA",US_STATE,,Indiana,IN,Town Council Ordinance/Vote,ALPR/LPR,Proposed,2025-12-21,12,Yellow,3,Unknown,1
REG-DAF3DDF0,"Massachusetts, USA",US_STATE,,Massachusetts,MA,Contract Cancellation,ALPR/LPR,Proposed,2025-12-22,12,Yellow,3,Unknown,1
REG-29BC9DE4,"Texas, USA",US_STATE,,Texas,TX,App Store Accountability Act,Data Privacy,Proposed,2025-12-24,12,Yellow,3,Unknown,2
REG-831CBAEF,Brazil,COUNTRY,Brazil,Brazil,,Antitrust Enforcement (Apple App Stores),Data Privacy,Proposed,2025-12-24,12,Yellow,3,Unknown,1
REG-D4B4547F,Brazil,COUNTRY,Brazil,Brazil,,CADE Antitrust Settlement (Apple App Stores),Data Privacy,Proposed,2025-12-24,12,Yellow,3,Unknown,1
REG-02F29637,China,COUNTRY,China,China,,Aviation Law Revision,Drones/UAS,Proposed,2025-12-28,12,Yellow,3,Unknown,1
REG-9B31AAB7,Global,GLOBAL,Global,,,ISO 20022 Adoption,Data Privacy,Proposed,2025-12-28,12,Yellow,3,Unknown,1
REG-CEDE6071,"California, USA",US_STATE,,California,CA,ALPR Data Sharing Lawsuit,ALPR/LPR,Proposed,2025-12-29,12,Yellow,3,Unknown,1
REG-2A5E08E8,"Utah, USA",US_STATE,,Utah,UT,ALPR Deployment Pause,ALPR/LPR,Proposed,2025-12-29,12,Yellow,3,Unknown,1
REG-245460F4,South Korea,COUNTRY,South Korea,South Korea,,Personal Information Protection Act,Data Privacy,Proposed,2025-12-30,12,Yellow,3,Unknown,1
REG-53A1F8C7,European Union,COUNTRY,European Union,European Union,,EU AI Act high-risk AI compliance timeline,AI,Proposed,2026-05-03,10,Yellow,3,Unknown,1
REG-3F78AADC,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,UK AI deployment standards plan,AI,Proposed,2026-04-28,10,Yellow,3,Unknown,1
REG-1F5E05BE,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act / Digital Omnibus AI simplification package,AI,Proposed,2026-05-07,10,Yellow,3,Unknown,1
REG-9877E43C,European Union,COUNTRY,European Union,European Union,,EU AI Act Digital Omnibus / machinery overlap amendments,AI,Proposed,2026-05-07,10,Yellow,3,Unknown,1
REG-995A40E0,European Union,COUNTRY,European Union,European Union,,Digital Omnibus on AI amendments to EU AI Act,AI,Proposed,2026-05-07,10,Yellow,3,Unknown,1
REG-51B0554D,European Union,COUNTRY,European Union,European Union,,EU AI Act compliance timeline relief and targeted simplification,AI,Proposed,2026-05-19,10,Yellow,3,Unknown,1
REG-B2FC571C,European Union,COUNTRY,European Union,European Union,,EU AI Office GPAI enforcement powers,AI,Proposed,2026-05-19,10,Yellow,3,Unknown,1
REG-998C1F79,European Union,COUNTRY,European Union,European Union,,EU AI Act high-risk AI system classification guidelines,AI,Proposed,2026-05-21,10,Yellow,3,Unknown,1
REG-FCDCEA2E,European Union,COUNTRY,European Union,European Union,,European Commission guidelines on high-risk AI system classification,AI,Proposed,2026-05-30,10,Yellow,3,Unknown,1
REG-14BB4B55,European Union,COUNTRY,European Union,European Union,,GDPR,AI,Proposed,2026-04-23,10,Yellow,3,Unknown,1
REG-39FC0474,European Union,COUNTRY,European Union,European Union,,Digital Services Act / Digital Markets Act,AI,Proposed,2026-04-23,10,Yellow,3,Unknown,1
REG-D1F4C217,European Union,COUNTRY,European Union,European Union,,EU AI Act (Omnibus),AI,Proposed,2026-04-30,10,Yellow,3,Unknown,1
REG-CB74E9FB,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,UK Crime and Policing Bill,AI,Proposed,2026-04-27,10,Yellow,3,Unknown,1
REG-B43C0BAE,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,UK Consumer Law,AI,Proposed,,10,Yellow,3,Unknown,1
REG-6AD14BE4,European Union,COUNTRY,European Union,European Union,,EU AI Act / GDPR,AI,Proposed,2026-03-09,10,Yellow,3,Unknown,2
REG-23AC3F2D,European Union,COUNTRY,European Union,European Union,,EU AI Act Conformity Assessment,Biometrics,Proposed,2026-03-11,10,Yellow,3,Unknown,1
REG-4941BBAC,European Union,COUNTRY,European Union,European Union,,EU Generative AI Copyright Recalibration,AI,Proposed,2026-03-11,10,Yellow,3,Unknown,1
REG-560809E3,European Union,COUNTRY,European Union,European Union,,EU Cyber Resilience Act (CRA),Data Privacy,Proposed,2026-03-12,10,Yellow,3,Unknown,1
REG-67DC5BD3,European Union,COUNTRY,European Union,European Union,,EU AI Act (General-Purpose Models),AI,Proposed,2026-03-13,10,Yellow,3,Unknown,1
REG-10733418,European Union,COUNTRY,European Union,European Union,,EU AI Act (Export Provision),Biometrics,Proposed,2026-03-15,10,Yellow,3,Unknown,1
REG-467C4538,European Union,COUNTRY,European Union,European Union,,Digital Omnibus AI Regulation,AI,Proposed,2026-03-15,10,Yellow,3,Unknown,1
REG-D4129966,European Union,COUNTRY,European Union,European Union,,EU Cyber Resilience Act,AI,Proposed,2026-03-15,10,Yellow,3,Unknown,1
REG-E00298D9,European Union,COUNTRY,European Union,European Union,,EU AI Act (Medical Imaging),Data Privacy,Proposed,2026-03-15,10,Yellow,3,Unknown,1
REG-942CF163,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Met Police Trial,Biometrics,Proposed,2026-03-19,10,Yellow,3,Unknown,1
REG-F2AA2924,European Union,COUNTRY,European Union,European Union,,General Scheme of the Regulation of Artificial Intelligence Bill 2026,AI,Proposed,2026-02-04,10,Yellow,3,Unknown,1
REG-EC410BF3,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Retail Payments Innovation Engagement,AI,Proposed,2026-02-04,10,Yellow,3,Unknown,1
REG-94181DC9,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,NCSC AI Guidance,AI,Proposed,2026-02-21,10,Yellow,3,Unknown,2
REG-97CE87DC,European Union,COUNTRY,European Union,European Union,,EU Biometric Border Vision,Biometrics,Proposed,2026-02-25,10,Yellow,3,Unknown,1
